uf20-01.cnf 98 1500 91 91
uf20-01.cnf 56 1500 91 91
uf20-01.cnf 64 1500 91 91
uf20-01.cnf 19 1500 91 91
uf20-01.cnf 27 1500 91 91
uf20-01.cnf 96 1500 91 91
uf20-01.cnf 37 1500 91 91
uf20-01.cnf 73 1500 91 91
uf20-01.cnf 34 1500 91 91
uf20-01.cnf 93 1500 91 91
uf20-01.cnf 12 1500 91 91
uf20-01.cnf 10 1500 91 91
uf20-01.cnf 95 1500 91 91
uf20-01.cnf 88 1500 91 91
uf20-01.cnf 18 1500 91 91
uf20-01.cnf 64 1500 91 91
uf20-01.cnf 16 1500 91 91
uf20-01.cnf 56 1500 91 91
uf20-01.cnf 33 1500 91 91
uf20-01.cnf 36 1500 91 91
uf20-01.cnf 7 1500 91 91
uf20-01.cnf 13 1500 91 91
uf20-01.cnf 100 1500 91 91
uf20-01.cnf 69 1500 91 91
uf20-01.cnf 67 1500 91 91
uf20-01.cnf 173 1500 91 91
uf20-01.cnf 24 1500 91 91
uf20-01.cnf 53 1500 91 91
uf20-01.cnf 23 1500 91 91
uf20-01.cnf 53 1500 91 91
uf20-01.cnf 16 1500 91 91
uf20-01.cnf 28 1500 91 91
uf20-01.cnf 24 1500 91 91
uf20-01.cnf 6 1500 91 91
uf20-01.cnf 29 1500 91 91
uf20-01.cnf 41 1500 91 91
uf20-01.cnf 19 1500 91 91
uf20-01.cnf 100 1500 91 91
uf20-01.cnf 10 1500 91 91
uf20-01.cnf 18 1500 91 91
uf20-01.cnf 22 1500 91 91
uf20-01.cnf 161 1500 91 91
uf20-01.cnf 58 1500 91 91
uf20-01.cnf 35 1500 91 91
uf20-01.cnf 86 1500 91 91
uf20-01.cnf 26 1500 91 91
uf20-01.cnf 10 1500 91 91
uf20-01.cnf 17 1500 91 91
uf20-01.cnf 11 1500 91 91
uf20-01.cnf 8 1500 91 91
uf20-01.cnf 25 1500 91 91
uf20-01.cnf 134 1500 91 91
uf20-01.cnf 120 1500 91 91
uf20-01.cnf 100 1500 91 91
uf20-01.cnf 43 1500 91 91
uf20-01.cnf 149 1500 91 91
uf20-01.cnf 32 1500 91 91
uf20-01.cnf 54 1500 91 91
uf20-01.cnf 33 1500 91 91
uf20-01.cnf 72 1500 91 91
uf20-01.cnf 12 1500 91 91
uf20-01.cnf 98 1500 91 91
uf20-01.cnf 74 1500 91 91
uf20-01.cnf 112 1500 91 91
uf20-01.cnf 34 1500 91 91
uf20-01.cnf 79 1500 91 91
uf20-01.cnf 30 1500 91 91
uf20-01.cnf 78 1500 91 91
uf20-01.cnf 60 1500 91 91
uf20-01.cnf 25 1500 91 91
uf20-01.cnf 12 1500 91 91
uf20-01.cnf 154 1500 91 91
uf20-01.cnf 20 1500 91 91
uf20-01.cnf 45 1500 91 91
uf20-01.cnf 96 1500 91 91
uf20-01.cnf 152 1500 91 91
uf20-01.cnf 51 1500 91 91
uf20-01.cnf 29 1500 91 91
uf20-01.cnf 44 1500 91 91
uf20-01.cnf 69 1500 91 91
uf20-01.cnf 52 1500 91 91
uf20-01.cnf 99 1500 91 91
uf20-01.cnf 37 1500 91 91
uf20-01.cnf 202 1500 91 91
uf20-01.cnf 19 1500 91 91
uf20-01.cnf 20 1500 91 91
uf20-01.cnf 45 1500 91 91
uf20-01.cnf 44 1500 91 91
uf20-01.cnf 100 1500 91 91
uf20-01.cnf 21 1500 91 91
uf20-01.cnf 17 1500 91 91
uf20-01.cnf 17 1500 91 91
uf20-01.cnf 187 1500 91 91
uf20-01.cnf 21 1500 91 91
uf20-01.cnf 58 1500 91 91
uf20-01.cnf 27 1500 91 91
uf20-01.cnf 21 1500 91 91
uf20-01.cnf 36 1500 91 91
uf20-01.cnf 30 1500 91 91
uf20-01.cnf 65 1500 91 91
uf20-02.cnf 2 1500 91 91
uf20-02.cnf 36 1500 91 91
uf20-02.cnf 22 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 11 1500 91 91
uf20-02.cnf 10 1500 91 91
uf20-02.cnf 24 1500 91 91
uf20-02.cnf 28 1500 91 91
uf20-02.cnf 12 1500 91 91
uf20-02.cnf 44 1500 91 91
uf20-02.cnf 11 1500 91 91
uf20-02.cnf 45 1500 91 91
uf20-02.cnf 22 1500 91 91
uf20-02.cnf 13 1500 91 91
uf20-02.cnf 23 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 6 1500 91 91
uf20-02.cnf 10 1500 91 91
uf20-02.cnf 10 1500 91 91
uf20-02.cnf 58 1500 91 91
uf20-02.cnf 47 1500 91 91
uf20-02.cnf 55 1500 91 91
uf20-02.cnf 29 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 30 1500 91 91
uf20-02.cnf 32 1500 91 91
uf20-02.cnf 17 1500 91 91
uf20-02.cnf 4 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 77 1500 91 91
uf20-02.cnf 41 1500 91 91
uf20-02.cnf 27 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 26 1500 91 91
uf20-02.cnf 7 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 19 1500 91 91
uf20-02.cnf 35 1500 91 91
uf20-02.cnf 17 1500 91 91
uf20-02.cnf 52 1500 91 91
uf20-02.cnf 26 1500 91 91
uf20-02.cnf 31 1500 91 91
uf20-02.cnf 19 1500 91 91
uf20-02.cnf 33 1500 91 91
uf20-02.cnf 12 1500 91 91
uf20-02.cnf 24 1500 91 91
uf20-02.cnf 16 1500 91 91
uf20-02.cnf 84 1500 91 91
uf20-02.cnf 20 1500 91 91
uf20-02.cnf 57 1500 91 91
uf20-02.cnf 11 1500 91 91
uf20-02.cnf 49 1500 91 91
uf20-02.cnf 43 1500 91 91
uf20-02.cnf 19 1500 91 91
uf20-02.cnf 11 1500 91 91
uf20-02.cnf 17 1500 91 91
uf20-02.cnf 4 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 7 1500 91 91
uf20-02.cnf 7 1500 91 91
uf20-02.cnf 28 1500 91 91
uf20-02.cnf 5 1500 91 91
uf20-02.cnf 15 1500 91 91
uf20-02.cnf 23 1500 91 91
uf20-02.cnf 14 1500 91 91
uf20-02.cnf 24 1500 91 91
uf20-02.cnf 112 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 14 1500 91 91
uf20-02.cnf 46 1500 91 91
uf20-02.cnf 68 1500 91 91
uf20-02.cnf 19 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 16 1500 91 91
uf20-02.cnf 52 1500 91 91
uf20-02.cnf 18 1500 91 91
uf20-02.cnf 12 1500 91 91
uf20-02.cnf 15 1500 91 91
uf20-02.cnf 34 1500 91 91
uf20-02.cnf 44 1500 91 91
uf20-02.cnf 18 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 37 1500 91 91
uf20-02.cnf 8 1500 91 91
uf20-02.cnf 26 1500 91 91
uf20-02.cnf 5 1500 91 91
uf20-02.cnf 14 1500 91 91
uf20-02.cnf 18 1500 91 91
uf20-02.cnf 82 1500 91 91
uf20-02.cnf 35 1500 91 91
uf20-02.cnf 77 1500 91 91
uf20-02.cnf 10 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 15 1500 91 91
uf20-02.cnf 11 1500 91 91
uf20-02.cnf 4 1500 91 91
uf20-02.cnf 34 1500 91 91
uf20-02.cnf 6 1500 91 91
uf20-02.cnf 43 1500 91 91
uf20-03.cnf 244 1500 91 91
uf20-03.cnf 783 1500 91 91
uf20-03.cnf 204 1500 91 91
uf20-03.cnf 63 1500 91 91
uf20-03.cnf 78 1500 91 91
uf20-03.cnf 37 1500 91 91
uf20-03.cnf 269 1500 91 91
uf20-03.cnf 79 1500 91 91
uf20-03.cnf 264 1500 91 91
uf20-03.cnf 644 1500 91 91
uf20-03.cnf 31 1500 91 91
uf20-03.cnf 177 1500 91 91
uf20-03.cnf 1500 1500 89 91
uf20-03.cnf 87 1500 91 91
uf20-03.cnf 124 1500 91 91
uf20-03.cnf 91 1500 91 91
uf20-03.cnf 30 1500 91 91
uf20-03.cnf 606 1500 91 91
uf20-03.cnf 653 1500 91 91
uf20-03.cnf 971 1500 91 91
uf20-03.cnf 800 1500 91 91
uf20-03.cnf 1500 1500 87 91
uf20-03.cnf 90 1500 91 91
uf20-03.cnf 277 1500 91 91
uf20-03.cnf 155 1500 91 91
uf20-03.cnf 37 1500 91 91
uf20-03.cnf 728 1500 91 91
uf20-03.cnf 167 1500 91 91
uf20-03.cnf 772 1500 91 91
uf20-03.cnf 619 1500 91 91
uf20-03.cnf 19 1500 91 91
uf20-03.cnf 13 1500 91 91
uf20-03.cnf 124 1500 91 91
uf20-03.cnf 653 1500 91 91
uf20-03.cnf 705 1500 91 91
uf20-03.cnf 10 1500 91 91
uf20-03.cnf 15 1500 91 91
uf20-03.cnf 13 1500 91 91
uf20-03.cnf 413 1500 91 91
uf20-03.cnf 77 1500 91 91
uf20-03.cnf 171 1500 91 91
uf20-03.cnf 359 1500 91 91
uf20-03.cnf 242 1500 91 91
uf20-03.cnf 44 1500 91 91
uf20-03.cnf 112 1500 91 91
uf20-03.cnf 305 1500 91 91
uf20-03.cnf 138 1500 91 91
uf20-03.cnf 531 1500 91 91
uf20-03.cnf 257 1500 91 91
uf20-03.cnf 256 1500 91 91
uf20-03.cnf 163 1500 91 91
uf20-03.cnf 74 1500 91 91
uf20-03.cnf 245 1500 91 91
uf20-03.cnf 30 1500 91 91
uf20-03.cnf 7 1500 91 91
uf20-03.cnf 680 1500 91 91
uf20-03.cnf 511 1500 91 91
uf20-03.cnf 49 1500 91 91
uf20-03.cnf 45 1500 91 91
uf20-03.cnf 634 1500 91 91
uf20-03.cnf 122 1500 91 91
uf20-03.cnf 184 1500 91 91
uf20-03.cnf 43 1500 91 91
uf20-03.cnf 12 1500 91 91
uf20-03.cnf 379 1500 91 91
uf20-03.cnf 14 1500 91 91
uf20-03.cnf 399 1500 91 91
uf20-03.cnf 23 1500 91 91
uf20-03.cnf 171 1500 91 91
uf20-03.cnf 31 1500 91 91
uf20-03.cnf 265 1500 91 91
uf20-03.cnf 34 1500 91 91
uf20-03.cnf 407 1500 91 91
uf20-03.cnf 38 1500 91 91
uf20-03.cnf 530 1500 91 91
uf20-03.cnf 995 1500 91 91
uf20-03.cnf 9 1500 91 91
uf20-03.cnf 281 1500 91 91
uf20-03.cnf 107 1500 91 91
uf20-03.cnf 22 1500 91 91
uf20-03.cnf 151 1500 91 91
uf20-03.cnf 177 1500 91 91
uf20-03.cnf 1500 1500 89 91
uf20-03.cnf 1083 1500 91 91
uf20-03.cnf 13 1500 91 91
uf20-03.cnf 297 1500 91 91
uf20-03.cnf 131 1500 91 91
uf20-03.cnf 106 1500 91 91
uf20-03.cnf 13 1500 91 91
uf20-03.cnf 386 1500 91 91
uf20-03.cnf 202 1500 91 91
uf20-03.cnf 476 1500 91 91
uf20-03.cnf 147 1500 91 91
uf20-03.cnf 10 1500 91 91
uf20-03.cnf 130 1500 91 91
uf20-03.cnf 159 1500 91 91
uf20-03.cnf 231 1500 91 91
uf20-03.cnf 163 1500 91 91
uf20-03.cnf 19 1500 91 91
uf20-03.cnf 171 1500 91 91
uf20-04.cnf 37 1500 91 91
uf20-04.cnf 17 1500 91 91
uf20-04.cnf 6 1500 91 91
uf20-04.cnf 134 1500 91 91
uf20-04.cnf 8 1500 91 91
uf20-04.cnf 505 1500 91 91
uf20-04.cnf 143 1500 91 91
uf20-04.cnf 1043 1500 91 91
uf20-04.cnf 116 1500 91 91
uf20-04.cnf 204 1500 91 91
uf20-04.cnf 15 1500 91 91
uf20-04.cnf 13 1500 91 91
uf20-04.cnf 783 1500 91 91
uf20-04.cnf 104 1500 91 91
uf20-04.cnf 394 1500 91 91
uf20-04.cnf 110 1500 91 91
uf20-04.cnf 139 1500 91 91
