,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf20-01,100.0,0.0001,0.9,80,0.1,0.13186813186813184,False,0.9469480889903024395673477354,2609,False
1,wuf20-01,100.0,0.0001,0.9,80,0.1,0.03296703296703296,False,0.9244152880775812941203576033,2449,False
2,wuf20-01,100.0,0.0001,0.9,80,0.1,0.06593406593406592,False,0.9612093553907586370354523658,2605,False
3,wuf20-01,100.0,0.0001,0.9,80,0.1,0.08791208791208793,False,0.9455219623502566414755265853,2568,False
4,wuf20-01,100.0,0.0001,0.9,80,0.1,0.10989010989010994,False,0.9401026811180832896802833837,2567,False
5,wuf20-02,100.0,0.0001,0.9,80,0.1,0.01098901098901095,False,0.9965725806451613132433140568,4133,False
6,wuf20-02,100.0,0.0001,0.9,80,0.1,0.01098901098901095,False,0.9965725806451613132433140568,4133,False
7,wuf20-02,100.0,0.0001,0.9,80,0.1,0.01098901098901095,False,0.9965725806451613132433140568,4133,False
8,wuf20-02,100.0,0.0001,0.9,80,0.1,0.01098901098901095,False,0.9965725806451613132433140568,4133,False
9,wuf20-02,100.0,0.0001,0.9,80,0.1,0.01098901098901095,False,0.9965725806451613132433140568,4133,False
10,wuf20-03,100.0,0.0001,0.9,80,0.1,0.0,True,0.9989645889418098984809639226,4005,True
11,wuf20-03,100.0,0.0001,0.9,80,0.1,0.0,True,0.9989645889418098984809639226,4005,True
12,wuf20-03,100.0,0.0001,0.9,80,0.1,0.0,True,0.9989645889418098984809639226,4005,True
13,wuf20-03,100.0,0.0001,0.9,80,0.1,0.0,True,0.9989645889418098984809639226,4005,True
14,wuf20-03,100.0,0.0001,0.9,80,0.1,0.0,True,0.9989645889418098984809639226,4005,True
15,wuf20-04,100.0,0.0001,0.9,80,0.1,0.0,True,0.9962913014160484738602781473,2136,True
16,wuf20-04,100.0,0.0001,0.9,80,0.1,0.0,True,0.9962913014160484738602781473,2136,True
17,wuf20-04,100.0,0.0001,0.9,80,0.1,0.0,True,0.9962913014160484738602781473,2136,True
18,wuf20-04,100.0,0.0001,0.9,80,0.1,0.0,True,0.9962913014160484738602781473,2136,True
19,wuf20-04,100.0,0.0001,0.9,80,0.1,0.0,True,0.9962913014160484738602781473,2136,True
20,wuf20-05,100.0,0.0001,0.9,80,0.1,0.0,True,0.9974460181100533489175159172,3477,True
21,wuf20-05,100.0,0.0001,0.9,80,0.1,0.0,True,0.9974460181100533489175159172,3477,True
22,wuf20-05,100.0,0.0001,0.9,80,0.1,0.0,True,0.9974460181100533489175159172,3477,True
23,wuf20-05,100.0,0.0001,0.9,80,0.1,0.0,True,0.9974460181100533489175159172,3477,True
24,wuf20-05,100.0,0.0001,0.9,80,0.1,0.0,True,0.9974460181100533489175159172,3477,True
25,wuf20-06,100.0,0.0001,0.9,80,0.1,0.0,True,0.9988445984979780037385804381,4368,True
26,wuf20-06,100.0,0.0001,0.9,80,0.1,0.0,True,0.9988445984979780037385804381,4368,True
27,wuf20-06,100.0,0.0001,0.9,80,0.1,0.0,True,0.9988445984979780037385804381,4368,True
28,wuf20-06,100.0,0.0001,0.9,80,0.1,0.0,True,0.9988445984979780037385804381,4368,True
29,wuf20-06,100.0,0.0001,0.9,80,0.1,0.0,True,0.9988445984979780037385804381,4368,True
30,wuf20-07,100.0,0.0001,0.9,80,0.1,0.0,True,0.9875381485249237604163089921,6947,True
31,wuf20-07,100.0,0.0001,0.9,80,0.1,0.05494505494505497,False,0.9936419125127161747907347761,7040,False
32,wuf20-07,100.0,0.0001,0.9,80,0.1,0.03296703296703296,False,0.9418870803662259243270190999,6615,False
33,wuf20-07,100.0,0.0001,0.9,80,0.1,0.02197802197802201,False,0.9891912512716176417104211967,6978,False
34,wuf20-07,100.0,0.0001,0.9,80,0.1,0.06593406593406592,False,0.9885554425228892591894946743,7009,False
35,wuf20-08,100.0,0.0001,0.9,80,0.1,0.0,True,0.9972168700492400889274590821,3839,True
36,wuf20-08,100.0,0.0001,0.9,80,0.1,0.0,True,0.9972168700492400889274590821,3839,True
37,wuf20-08,100.0,0.0001,0.9,80,0.1,0.0,True,0.9972168700492400889274590821,3839,True
38,wuf20-08,100.0,0.0001,0.9,80,0.1,0.0,True,0.9972168700492400889274590821,3839,True
39,wuf20-08,100.0,0.0001,0.9,80,0.1,0.0,True,0.9972168700492400889274590821,3839,True
40,wuf20-09,100.0,0.0001,0.9,80,0.1,0.0,True,0.9993365767359576415411412778,12738,True
41,wuf20-09,100.0,0.0001,0.9,80,0.1,0.0,True,0.9993365767359576415411412778,12738,True
42,wuf20-09,100.0,0.0001,0.9,80,0.1,0.0,True,0.9993365767359576415411412778,12738,True
43,wuf20-09,100.0,0.0001,0.9,80,0.1,0.0,True,0.9993365767359576415411412778,12738,True
44,wuf20-09,100.0,0.0001,0.9,80,0.1,0.0,True,0.9993365767359576415411412778,12738,True
45,wuf20-010,100.0,0.0001,0.9,80,0.1,0.04395604395604391,False,0.9848816029143898824676413272,4624,False
46,wuf20-010,100.0,0.0001,0.9,80,0.1,0.03296703296703296,False,0.9781420765027322404371584699,4578,False
47,wuf20-010,100.0,0.0001,0.9,80,0.1,0.05494505494505497,False,0.9914389799635702517524638123,4669,False
48,wuf20-010,100.0,0.0001,0.9,80,0.1,0.04395604395604391,False,0.9846994535519126097219809551,4623,False
49,wuf20-010,100.0,0.0001,0.9,80,0.1,0.05494505494505497,False,0.9914389799635702517524638123,4669,False
