,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf20-01,100.0,0.0001,0.9,80,5,0.0,True,2293,2293,True
1,wuf20-01,100.0,0.0001,0.9,80,5,0.0,False,2177,2177,True
2,wuf20-01,100.0,0.0001,0.9,80,5,0.0,True,2293,2293,True
3,wuf20-01,100.0,0.0001,0.9,80,5,0.0,True,2293,2293,True
4,wuf20-01,100.0,0.0001,0.9,80,5,0.0,False,2177,2177,True
5,wuf20-02,100.0,0.0001,0.9,80,5,0.0,True,3972,3972,True
6,wuf20-02,100.0,0.0001,0.9,80,5,0.0,False,3936,3936,True
7,wuf20-02,100.0,0.0001,0.9,80,5,0.0,False,3936,3936,True
8,wuf20-02,100.0,0.0001,0.9,80,5,0.0,True,3972,3972,True
9,wuf20-02,100.0,0.0001,0.9,80,5,0.0,True,3972,3972,True
10,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
11,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
12,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
13,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
14,wuf20-03,100.0,0.0001,0.9,80,5,0.01098901098901095,False,2403,3738,False
15,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,2047,2047,True
16,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,2047,2047,True
17,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,1869,1869,True
18,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,1869,1869,True
19,wuf20-04,100.0,0.0001,0.9,80,5,0.0,True,2136,2136,True
20,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
21,wuf20-05,100.0,0.0001,0.9,80,5,0.0,False,3272,3272,True
22,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
23,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
