uf20-01.cnf 53 1500 91 91
uf20-01.cnf 71 1500 91 91
uf20-01.cnf 44 1500 91 91
uf20-01.cnf 79 1500 91 91
uf20-01.cnf 8 1500 91 91
uf20-01.cnf 54 1500 91 91
uf20-01.cnf 32 1500 91 91
uf20-01.cnf 69 1500 91 91
uf20-01.cnf 13 1500 91 91
uf20-01.cnf 115 1500 91 91
uf20-01.cnf 12 1500 91 91
uf20-01.cnf 13 1500 91 91
uf20-01.cnf 27 1500 91 91
uf20-01.cnf 14 1500 91 91
uf20-01.cnf 7 1500 91 91
uf20-01.cnf 88 1500 91 91
uf20-01.cnf 135 1500 91 91
uf20-01.cnf 24 1500 91 91
uf20-01.cnf 24 1500 91 91
uf20-01.cnf 85 1500 91 91
uf20-01.cnf 46 1500 91 91
uf20-01.cnf 38 1500 91 91
uf20-01.cnf 46 1500 91 91
uf20-01.cnf 13 1500 91 91
uf20-01.cnf 24 1500 91 91
uf20-01.cnf 21 1500 91 91
uf20-01.cnf 20 1500 91 91
uf20-01.cnf 27 1500 91 91
uf20-01.cnf 93 1500 91 91
uf20-01.cnf 31 1500 91 91
uf20-01.cnf 12 1500 91 91
uf20-01.cnf 9 1500 91 91
uf20-01.cnf 10 1500 91 91
uf20-01.cnf 90 1500 91 91
uf20-01.cnf 55 1500 91 91
uf20-01.cnf 27 1500 91 91
uf20-01.cnf 104 1500 91 91
uf20-01.cnf 39 1500 91 91
uf20-01.cnf 91 1500 91 91
uf20-01.cnf 25 1500 91 91
uf20-01.cnf 15 1500 91 91
uf20-01.cnf 8 1500 91 91
uf20-01.cnf 73 1500 91 91
uf20-01.cnf 67 1500 91 91
uf20-01.cnf 17 1500 91 91
uf20-01.cnf 69 1500 91 91
uf20-01.cnf 10 1500 91 91
uf20-01.cnf 64 1500 91 91
uf20-01.cnf 104 1500 91 91
uf20-01.cnf 20 1500 91 91
uf20-01.cnf 54 1500 91 91
uf20-01.cnf 294 1500 91 91
uf20-01.cnf 15 1500 91 91
uf20-01.cnf 8 1500 91 91
uf20-01.cnf 7 1500 91 91
uf20-01.cnf 62 1500 91 91
uf20-01.cnf 59 1500 91 91
uf20-01.cnf 32 1500 91 91
uf20-01.cnf 33 1500 91 91
uf20-01.cnf 14 1500 91 91
uf20-01.cnf 45 1500 91 91
uf20-01.cnf 114 1500 91 91
uf20-01.cnf 70 1500 91 91
uf20-01.cnf 8 1500 91 91
uf20-01.cnf 118 1500 91 91
uf20-01.cnf 43 1500 91 91
uf20-01.cnf 10 1500 91 91
uf20-01.cnf 15 1500 91 91
uf20-01.cnf 24 1500 91 91
uf20-01.cnf 19 1500 91 91
uf20-01.cnf 38 1500 91 91
uf20-01.cnf 12 1500 91 91
uf20-01.cnf 23 1500 91 91
uf20-01.cnf 7 1500 91 91
uf20-01.cnf 46 1500 91 91
uf20-01.cnf 33 1500 91 91
uf20-01.cnf 6 1500 91 91
uf20-01.cnf 11 1500 91 91
uf20-01.cnf 81 1500 91 91
uf20-01.cnf 104 1500 91 91
uf20-01.cnf 15 1500 91 91
uf20-01.cnf 17 1500 91 91
uf20-01.cnf 21 1500 91 91
uf20-01.cnf 20 1500 91 91
uf20-01.cnf 165 1500 91 91
uf20-01.cnf 42 1500 91 91
uf20-01.cnf 6 1500 91 91
uf20-01.cnf 61 1500 91 91
uf20-01.cnf 164 1500 91 91
uf20-01.cnf 96 1500 91 91
uf20-01.cnf 46 1500 91 91
uf20-01.cnf 105 1500 91 91
uf20-01.cnf 137 1500 91 91
uf20-01.cnf 40 1500 91 91
uf20-01.cnf 201 1500 91 91
uf20-01.cnf 31 1500 91 91
uf20-01.cnf 26 1500 91 91
uf20-01.cnf 36 1500 91 91
uf20-01.cnf 29 1500 91 91
uf20-01.cnf 45 1500 91 91
uf20-02.cnf 27 1500 91 91
uf20-02.cnf 38 1500 91 91
uf20-02.cnf 7 1500 91 91
uf20-02.cnf 13 1500 91 91
uf20-02.cnf 57 1500 91 91
uf20-02.cnf 91 1500 91 91
uf20-02.cnf 7 1500 91 91
uf20-02.cnf 20 1500 91 91
uf20-02.cnf 22 1500 91 91
uf20-02.cnf 11 1500 91 91
uf20-02.cnf 41 1500 91 91
uf20-02.cnf 28 1500 91 91
uf20-02.cnf 35 1500 91 91
uf20-02.cnf 38 1500 91 91
uf20-02.cnf 13 1500 91 91
uf20-02.cnf 10 1500 91 91
uf20-02.cnf 62 1500 91 91
uf20-02.cnf 38 1500 91 91
uf20-02.cnf 14 1500 91 91
uf20-02.cnf 38 1500 91 91
uf20-02.cnf 3 1500 91 91
uf20-02.cnf 17 1500 91 91
uf20-02.cnf 9 1500 91 91
uf20-02.cnf 20 1500 91 91
uf20-02.cnf 25 1500 91 91
uf20-02.cnf 13 1500 91 91
uf20-02.cnf 30 1500 91 91
uf20-02.cnf 12 1500 91 91
uf20-02.cnf 14 1500 91 91
