,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf75-01,50475,0.0001,0.9,300,5,0.01538461538461533,False,808,17633,False
1,wuf75-01,50475,0.0001,0.9,300,5,0.009230769230769265,False,7513,17608,False
2,wuf75-01,50475,0.0001,0.9,300,5,0.003076923076923088,False,13472,16837,False
3,wuf75-01,50475,0.0001,0.9,300,5,0.009230769230769265,False,7110,17205,False
4,wuf75-01,50475,0.0001,0.9,300,5,0.006153846153846176,False,10370,17100,False
5,wuf75-02,50475,0.0001,0.9,300,5,0.006153846153846176,False,18234,24964,False
6,wuf75-02,50475,0.0001,0.9,300,5,0.006153846153846176,False,17000,23730,False
7,wuf75-02,50475,0.0001,0.9,300,5,0.0,False,25015,25015,True
8,wuf75-02,50475,0.0001,0.9,300,5,0.006153846153846176,False,15952,22682,False
9,wuf75-02,50475,0.0001,0.9,300,5,0.0,False,24758,24758,True
10,wuf75-03,50475,0.0001,0.9,300,5,0.01538461538461533,False,1136,17961,False
11,wuf75-03,50475,0.0001,0.9,300,5,0.01538461538461533,False,-3573,13252,False
12,wuf75-03,50475,0.0001,0.9,300,5,0.009230769230769265,False,5847,15942,False
13,wuf75-03,50475,0.0001,0.9,300,5,0.018461538461538418,False,457,20647,False
14,wuf75-03,50475,0.0001,0.9,300,5,0.01538461538461533,False,686,17511,False
15,wuf75-04,50475,0.0001,0.9,300,5,0.0,False,27595,27595,True
16,wuf75-04,50475,0.0001,0.9,300,5,0.012307692307692353,False,8088,21548,False
17,wuf75-04,50475,0.0001,0.9,300,5,0.009230769230769265,False,3380,13475,False
18,wuf75-04,50475,0.0001,0.9,300,5,0.012307692307692353,False,6068,19528,False
19,wuf75-04,50475,0.0001,0.9,300,5,0.018461538461538418,False,1022,21212,False
20,wuf75-05,50475,0.0001,0.9,300,5,0.012307692307692353,False,9020,22480,False
21,wuf75-05,50475,0.0001,0.9,300,5,0.006153846153846176,False,12582,19312,False
22,wuf75-05,50475,0.0001,0.9,300,5,0.012307692307692353,False,3378,16838,False
23,wuf75-05,50475,0.0001,0.9,300,5,0.012307692307692353,False,5318,18778,False
24,wuf75-05,50475,0.0001,0.9,300,5,0.006153846153846176,False,12378,19108,False
25,wuf75-06,50475,0.0001,0.9,300,5,0.009230769230769265,False,5539,15634,False
26,wuf75-06,50475,0.0001,0.9,300,5,0.012307692307692353,False,2752,16212,False
27,wuf75-06,50475,0.0001,0.9,300,5,0.01538461538461533,False,978,17803,False
28,wuf75-06,50475,0.0001,0.9,300,5,0.006153846153846176,False,9516,16246,False
29,wuf75-06,50475,0.0001,0.9,300,5,0.009230769230769265,False,4624,14719,False
30,wuf75-07,50475,0.0001,0.9,300,5,0.018461538461538418,False,-3209,16981,False
31,wuf75-07,50475,0.0001,0.9,300,5,0.012307692307692353,False,1677,15137,False
32,wuf75-07,50475,0.0001,0.9,300,5,0.01538461538461533,False,4361,21186,False
33,wuf75-07,50475,0.0001,0.9,300,5,0.006153846153846176,False,8434,15164,False
34,wuf75-07,50475,0.0001,0.9,300,5,0.012307692307692353,False,-758,12702,False
35,wuf75-08,50475,0.0001,0.9,300,5,0.006153846153846176,False,13338,20068,False
36,wuf75-08,50475,0.0001,0.9,300,5,0.006153846153846176,False,12474,19204,False
37,wuf75-08,50475,0.0001,0.9,300,5,0.012307692307692353,False,3037,16497,False
38,wuf75-08,50475,0.0001,0.9,300,5,0.003076923076923088,False,14230,17595,False
39,wuf75-08,50475,0.0001,0.9,300,5,0.006153846153846176,False,12586,19316,False
40,wuf75-09,50475,0.0001,0.9,300,5,0.009230769230769265,False,9464,19559,False
41,wuf75-09,50475,0.0001,0.9,300,5,0.003076923076923088,False,14211,17576,False
42,wuf75-09,50475,0.0001,0.9,300,5,0.003076923076923088,False,16164,19529,False
43,wuf75-09,50475,0.0001,0.9,300,5,0.003076923076923088,False,16638,20003,False
44,wuf75-09,50475,0.0001,0.9,300,5,0.003076923076923088,False,17658,21023,False
45,wuf75-010,50475,0.0001,0.9,300,5,0.0,False,16116,16116,True
46,wuf75-010,50475,0.0001,0.9,300,5,0.0,False,16771,16771,True
47,wuf75-010,50475,0.0001,0.9,300,5,0.0,False,15501,15501,True
48,wuf75-010,50475,0.0001,0.9,300,5,0.0,False,16695,16695,True
49,wuf75-010,50475,0.0001,0.9,300,5,0.0,False,16835,16835,True
50,wuf75-01,346050,0.0001,0.9,300,5,0.0,False,132212,132212,True
51,wuf75-01,346050,0.0001,0.9,300,5,0.009230769230769265,False,51597,120807,False
52,wuf75-01,346050,0.0001,0.9,300,5,0.003076923076923088,False,105109,128179,False
53,wuf75-01,346050,0.0001,0.9,300,5,0.006153846153846176,False,59163,105303,False
54,wuf75-01,346050,0.0001,0.9,300,5,0.009230769230769265,False,50287,119497,False
55,wuf75-02,346050,0.0001,0.9,300,5,0.003076923076923088,False,141053,164123,False
56,wuf75-02,346050,0.0001,0.9,300,5,0.0,False,130949,130949,True
57,wuf75-02,346050,0.0001,0.9,300,5,0.0,False,158022,158022,True
58,wuf75-02,346050,0.0001,0.9,300,5,0.003076923076923088,False,113853,136923,False
59,wuf75-02,346050,0.0001,0.9,300,5,0.009230769230769265,False,91954,161164,False
60,wuf75-03,346050,0.0001,0.9,300,5,0.012307692307692353,False,47686,139966,False
61,wuf75-03,346050,0.0001,0.9,300,5,0.009230769230769265,False,63065,132275,False
62,wuf75-03,346050,0.0001,0.9,300,5,0.009230769230769265,False,53837,123047,False
63,wuf75-03,346050,0.0001,0.9,300,5,0.018461538461538418,False,-23058,115362,False
64,wuf75-03,346050,0.0001,0.9,300,5,0.009230769230769265,False,49227,118437,False
65,wuf75-04,346050,0.0001,0.9,300,5,0.01538461538461533,False,16162,131512,False
66,wuf75-04,346050,0.0001,0.9,300,5,0.012307692307692353,False,39229,131509,False
67,wuf75-04,346050,0.0001,0.9,300,5,0.01538461538461533,False,39226,154576,False
68,wuf75-04,346050,0.0001,0.9,300,5,0.012307692307692353,False,31537,123817,False
69,wuf75-04,346050,0.0001,0.9,300,5,0.012307692307692353,False,55375,147655,False
70,wuf75-05,346050,0.0001,0.9,300,5,0.006153846153846176,False,72304,118444,False
71,wuf75-05,346050,0.0001,0.9,300,5,0.012307692307692353,False,41282,133562,False
72,wuf75-05,346050,0.0001,0.9,300,5,0.012307692307692353,False,29749,122029,False
73,wuf75-05,346050,0.0001,0.9,300,5,0.009230769230769265,False,41016,110226,False
74,wuf75-05,346050,0.0001,0.9,300,5,0.009230769230769265,False,80500,149710,False
75,wuf75-06,346050,0.0001,0.9,300,5,0.003076923076923088,False,107167,130237,False
76,wuf75-06,346050,0.0001,0.9,300,5,0.01538461538461533,False,22440,137790,False
77,wuf75-06,346050,0.0001,0.9,300,5,0.006153846153846176,False,58306,104446,False
78,wuf75-06,346050,0.0001,0.9,300,5,0.012307692307692353,False,24329,116609,False
79,wuf75-06,346050,0.0001,0.9,300,5,0.01538461538461533,False,1889,117239,False
80,wuf75-07,346050,0.0001,0.9,300,5,0.012307692307692353,False,27860,120140,False
